budget_month,region,category,budget_sales,budget_profit,budget_method,actual_sales,actual_profit,sales_variance,profit_variance,sales_variance_pct,profit_variance_pct,profit_status
2026-12-01,Central,Furniture,11320.26,1604.14,Prior-year actual + 8% sales growth; prior margin + 1 percentage point,6504.8868,318.0389,-4815.3732,-1286.1011,-0.42537655495545157,-0.8017386886431359,Unfavorable
2026-12-01,Central,Office Supplies,12156.5,5894.07,Prior-year actual + 8% sales growth; prior margin + 1 percentage point,7870.802,-2821.5387,-4285.698,-8715.6087,-0.35254374203101224,-1.4787080404542194,Unfavorable
2026-12-01,Central,Technology,3885.39,639.14,Prior-year actual + 8% sales growth; prior margin + 1 percentage point,4507.382,1265.1244000000002,621.9919999999997,625.9844000000002,0.16008483060902504,0.9794167162124107,Favorable
2026-12-01,East,Furniture,10138.18,904.6,Prior-year actual + 8% sales growth; prior margin + 1 percentage point,7432.046,634.2336,-2706.134,-270.3664,-0.26692502993633965,-0.2988795047534822,Unfavorable
2026-12-01,East,Office Supplies,12870.7,3833.67,Prior-year actual + 8% sales growth; prior margin + 1 percentage point,9034.6,1663.7533,-3836.1000000000004,-2169.9166999999998,-0.2980490571608382,-0.5660155151591033,Unfavorable
2026-12-01,East,Technology,7287.59,1536.21,Prior-year actual + 8% sales growth; prior margin + 1 percentage point,4914.5199999999995,1081.9555,-2373.0700000000006,-454.2545,-0.3256316560069928,-0.29569817928538417,Unfavorable
2026-12-01,South,Furniture,2898.66,738.3,Prior-year actual + 8% sales growth; prior margin + 1 percentage point,5585.282999999999,279.29390000000006,2686.6229999999996,-459.0060999999999,0.926849992755273,-0.6217067587701475,Unfavorable
2026-12-01,South,Office Supplies,5726.51,591.84,Prior-year actual + 8% sales growth; prior margin + 1 percentage point,5108.69,850.5313,-617.8200000000006,258.69129999999996,-0.10788770123513285,0.43709668153555004,Favorable
2026-12-01,South,Technology,3143.61,676.34,Prior-year actual + 8% sales growth; prior margin + 1 percentage point,4515.764,1197.4727,1372.154,521.1327,0.4364898953750624,0.7705188218943134,Favorable
2026-12-01,West,Furniture,15570.18,227.94,Prior-year actual + 8% sales growth; prior margin + 1 percentage point,12394.494999999999,13.240300000000023,-3175.6850000000013,-214.69969999999998,-0.20395942757244948,-0.9419132227779239,Unfavorable
2026-12-01,West,Office Supplies,10512.89,2500.62,Prior-year actual + 8% sales growth; prior margin + 1 percentage point,9242.04,2147.8739,-1270.8499999999985,-352.74609999999984,-0.120884932687396,-0.14106345626284675,Unfavorable
2026-12-01,West,Technology,9791.99,1266.56,Prior-year actual + 8% sales growth; prior margin + 1 percentage point,8064.524,2025.8478,-1727.4659999999994,759.2878000000001,-0.17641623408520632,0.5994882200606367,Favorable
